label,text
1,What is (are) Chordoma ?
1,What is (are) Chorea-acanthocytosis ?
1,What are the symptoms of Choroidal dystrophy central areolar ?
1,What is (are) Choroideremia ?
1,What is (are) Chromoblastomycosis ?
1,What is (are) Chromosome 12q deletion ?
1,What is (are) Chromosome 14q deletion ?
1,What is (are) Chromosome 15q deletion ?
1,What is (are) Chromosome 16p13.3 deletion syndrome ?
1,What is (are) Chromosome 16q deletion ?
1,What are the symptoms of Chromosome 17p13.1 deletion syndrome ?
1,What are the symptoms of Chromosome 17q deletion ?
1,What are the symptoms of Chromosome 17q11.2 deletion syndrome ?
1,What is (are) Chromosome 19p deletion ?
1,What are the symptoms of Chromosome 19q13.11 deletion syndrome ?
1,What is (are) Chromosome 1p deletion ?
1,What is (are) Chromosome 1q41-q42 deletion syndrome ?
1,What is (are) Chromosome 2q deletion ?
1,What is (are) Chromosome 3p- syndrome ?
1,What is (are) Chromosome 4p deletion ?
1,What is (are) Chromosome 4q deletion ?
1,What is (are) Chromosome 5q deletion ?
1,What is (are) Chromosome 6p deletion ?
1,What is (are) Chromosome 6q deletion ?
1,What are the symptoms of Chromosome 6q25 microdeletion syndrome ?
1,What is (are) Chromosome 7p deletion ?
1,What is (are) Chromosome 7q deletion ?
1,What is (are) Chromosome 8p deletion ?
1,What are the symptoms of Chromosome 8p23.1 deletion ?
1,What is (are) Chromosome 8q deletion ?
1,What is (are) Chromosome 8q24.3 deletion syndrome ?
1,What is (are) Chromosome 9 inversion ?
1,What are the symptoms of Chromosome Xp22 deletion syndrome ?
1,What is (are) Chronic active Epstein-Barr virus infection ?
1,What is (are) Chronic atypical neutrophilic dermatosis with lipodystrophy and elevated temperature ?
1,What is (are) Chronic fatigue syndrome ?
1,What is (are) Chronic hiccups ?
1,What is (are) Chronic inflammatory demyelinating polyneuropathy ?
1,What is (are) Chronic intestinal pseudoobstruction ?
1,What is (are) Chronic lymphocytic inflammation with pontine perivascular enhancement responsive to steroids ?
1,What are the symptoms of Chronic myeloid leukemia ?
1,What is (are) Chronic progressive external ophthalmoplegia ?
1,What are the symptoms of Chudley Rozdilsky syndrome ?
1,What are the symptoms of Chudley-Mccullough syndrome ?
1,What is (are) Churg Strauss syndrome ?
1,What are the symptoms of Chylomicron retention disease ?
1,What is (are) Cicatricial pemphigoid ?
1,What is (are) Citrullinemia type I ?
1,What is (are) Clear cell renal cell carcinoma ?
1,What are the symptoms of Cleft hand absent tibia ?
1,What are the symptoms of Cleft palate short stature vertebral anomalies ?
1,What are the symptoms of Cleft palate stapes fixation oligodontia ?
1,What are the symptoms of Cleft palate X-linked ?
1,What is (are) Cleidocranial dysplasia ?
1,What are the symptoms of Cleidorhizomelic syndrome ?
1,What are the symptoms of CLOVES syndrome ?
1,What is (are) Cluttering ?
1,What is (are) COACH syndrome ?
1,What are the symptoms of COASY Protein-Associated Neurodegeneration ?
1,"What are the symptoms of Corneal hypesthesia, familial ?"
1,What is (are) Cornelia de Lange syndrome ?
1,What are the symptoms of Corneodermatoosseous syndrome ?
1,What are the symptoms of Corpus callosum agenesis double urinary collecting ?
1,What are the symptoms of Cortisone reductase deficiency ?
1,What is (are) Costello syndrome ?
1,What are the symptoms of Costocoracoid ligament congenitally short ?
1,What is (are) Cowden syndrome ?
1,"What are the symptoms of Coxa vara, congenital ?"
1,What is (are) Cramp-fasciculation syndrome ?
1,What are the symptoms of Crandall syndrome ?
1,What are the symptoms of Cranioacrofacial syndrome ?
1,What are the symptoms of Craniodiaphyseal dysplasia ?
1,What are the symptoms of Craniofacial dyssynostosis ?
1,"What is (are) Craniometaphyseal dysplasia, autosomal dominant ?"
1,"What is (are) Craniometaphyseal dysplasia, autosomal recessive type ?"
1,What is (are) Craniopharyngioma ?
1,"What are the symptoms of Craniosynostosis, anal anomalies, and porokeratosis ?"
1,What are the symptoms of Craniosynostosis-mental retardation syndrome of Lin and Gettig ?
1,What is (are) CREST syndrome ?
1,What is (are) Creutzfeldt-Jakob disease ?
1,What is (are) Cri du chat syndrome ?
1,"What is (are) Crigler Najjar syndrome, type 1 ?"
1,"What is (are) Crigler Najjar syndrome, type 2 ?"
1,What are the symptoms of Crisponi syndrome ?
1,What are the symptoms of Crome syndrome ?
1,What is (are) Cronkhite-Canada disease ?
1,What is (are) Crusted scabies ?
1,What is (are) Cryptogenic organizing pneumonia ?
1,What are the symptoms of Cryptomicrotia brachydactyly syndrome ?
1,What is (are) Crystal arthropathies ?
1,What is (are) Currarino triad ?
1,What are the symptoms of Curry Jones syndrome ?
1,What is (are) Cushing disease ?
1,What is (are) Cushing's syndrome ?
1,What are the symptoms of Cutaneous mastocytoma ?
1,What is (are) Cutaneous mastocytosis ?
1,What is (are) D-2-alpha hydroxyglutaric aciduria ?
1,What are the symptoms of Dandy-Walker cyst with Renal-Hepatic-Pancreatic dysplasia ?
1,What are the symptoms of Dandy-Walker like malformation with atrioventricular septal defect ?
1,What are the symptoms of Dandy-Walker malformation with facial hemangioma ?
1,"What are the symptoms of Dandy-Walker malformation with intellectual disability, basal ganglia disease and seizures ?"
1,What are the symptoms of Dandy-Walker malformation with postaxial polydactyly ?
1,What are the symptoms of Dandy-Walker malformation with sagittal craniosynostosis and hydrocephalus ?
1,What is (are) Danon disease ?
1,What are the symptoms of DCMA syndrome ?
1,What is (are) De Barsy syndrome ?
1,What are the symptoms of De Sanctis-Cacchione syndrome ?
1,What is (are) Deafness and myopia syndrome ?
1,What are the symptoms of Deafness conductive ptosis skeletal anomalies ?
1,What are the symptoms of Deafness enamel hypoplasia nail defects ?
1,What are the symptoms of Deafness nephritis anorectal malformation ?
1,What are the symptoms of Deafness oligodontia syndrome ?
1,What are the symptoms of Deafness with labyrinthine aplasia microtia and microdontia (LAMM) ?
1,"What are the symptoms of Deafness, autosomal dominant nonsyndromic sensorineural 17 ?"
1,"What are the symptoms of Deafness, autosomal dominant nonsyndromic sensorineural 22 ?"
1,"What are the symptoms of Deafness, autosomal dominant nonsyndromic sensorineural 23 ?"
1,"What are the symptoms of Deafness, autosomal recessive 51 ?"
1,"What are the symptoms of Deafness, dystonia, and cerebral hypomyelination ?"
1,"What are the symptoms of Deafness, epiphyseal dysplasia, short stature ?"
1,"What are the symptoms of Deafness, X-linked 2 ?"
1,What are the symptoms of Deafness-infertility syndrome ?
1,What are the symptoms of Dehydrated hereditary stomatocytosis ?
1,What are the symptoms of Dementia familial British ?
1,What is (are) Dendritic cell tumor ?
1,What are the symptoms of Dengue fever ?
1,What are the symptoms of Dennis Fairhurst Moore syndrome ?
1,What are the symptoms of Dens in dente and palatal invaginations ?
1,What is (are) Dent disease 1 ?
1,What is (are) Dentatorubral-pallidoluysian atrophy ?
1,"What are the symptoms of Dentin dysplasia, type 1 ?"
1,What is (are) Dentinogenesis imperfecta ?
1,What is (are) Dentinogenesis imperfecta type 2 ?
1,What is (are) Denys-Drash syndrome ?
1,What are the symptoms of Der Kaloustian Mcintosh Silver syndrome ?
1,What is (are) Dermal eccrine cylindroma ?
1,What is (are) Dermatitis herpetiformis ?
1,What is (are) Dermatofibrosarcoma protuberans ?
1,What are the symptoms of Dermatoleukodystrophy ?
1,What is (are) Dermatomyositis ?
1,What are the symptoms of Dermatoosteolysis Kirghizian type ?
1,What are the symptoms of Dermochondrocorneal dystrophy of Franois ?
1,What are the symptoms of Dermoids of cornea ?
1,What are the symptoms of Desmoid tumor ?
1,What is (are) Desmoplastic infantile ganglioglioma ?
1,What is (are) Desmoplastic small round cell tumor ?
1,What are the symptoms of Desmosterolosis ?
1,What is (are) Developmental dysphasia familial ?
1,What is (are) Dextrocardia ?
1,What is (are) Dextrocardia with situs inversus ?
1,What are the symptoms of Dextrocardia with unusual facies and microphthalmia ?
1,What are the symptoms of D-glycericacidemia ?
1,What are the symptoms of Diabetes insipidus nephrogenic mental retardation and intracerebral calcification ?
1,What is (are) Diabetes mellitus type 1 ?
1,What is (are) Diabetic mastopathy ?
1,What are the symptoms of Diamond-Blackfan anemia 3 ?
1,What is (are) Dicarboxylic aminoaciduria ?
1,What is (are) DICER1-related pleuropulmonary blastoma cancer predisposition syndrome ?
1,What are the symptoms of Diffuse cutaneous mastocytosis ?
1,What are the symptoms of Diffuse cutaneous systemic sclerosis ?
1,What is (are) Diffuse gastric cancer ?
1,What is (are) Diffuse idiopathic pulmonary neuroendocrine cell hyperplasia ?
1,What is (are) Diffuse idiopathic skeletal hyperostosis ?
1,What are the symptoms of Diffuse mesangial sclerosis ?
1,"What are the symptoms of Diffuse palmoplantar keratoderma, Bothnian type ?"
1,What are the symptoms of Diffuse panbronchiolitis ?
1,What is (are) Dihydrolipoamide dehydrogenase deficiency ?
1,What is (are) Dihydropteridine reductase deficiency ?
1,What are the symptoms of Dihydropyrimidinase deficiency ?
1,What is (are) Dihydropyrimidine dehydrogenase deficiency ?
1,What is (are) Disseminated peritoneal leiomyomatosis ?
1,What is (are) Disseminated superficial actinic porokeratosis ?
1,What is (are) Distal chromosome 18q deletion syndrome ?
1,What are the symptoms of Distal myopathy with vocal cord weakness ?
1,What is (are) Dominant dystrophic epidermolysis bullosa ?
1,What is (are) Dominant optic atrophy ?
1,What is (are) Donnai-Barrow syndrome ?
1,What are the symptoms of Dopamine beta hydroxylase deficiency ?
1,What is (are) Dopa-responsive dystonia ?
1,What is (are) Dowling-Degos disease ?
1,What is (are) Down syndrome ?
1,What is (are) Doyne honeycomb retinal dystrophy ?
1,What is (are) Dravet syndrome ?
1,What is (are) Duane syndrome type 1 ?
1,What is (are) Duane syndrome type 2 ?
1,What is (are) Duane syndrome type 3 ?
1,What is (are) Duchenne muscular dystrophy ?
1,What are the symptoms of Duodenal atresia ?
1,What are the symptoms of Duodenal ulcer due to antral G-cell hyperfunction ?
1,What is (are) Dwarfism ?
1,What are the symptoms of Dwarfism Levi type ?
1,What are the symptoms of Dwarfism stiff joint ocular abnormalities ?
1,What are the symptoms of Dwarfism tall vertebrae ?
1,"What are the symptoms of Dwarfism, low-birth-weight type with unresponsiveness to growth hormone ?"
1,"What are the symptoms of Dwarfism, mental retardation and eye abnormality ?"
1,"What are the symptoms of Dwarfism, proportionate with hip dislocation ?"
1,What is (are) Dyggve-Melchior-Clausen syndrome ?
1,What are the symptoms of Dykes Markes Harper syndrome ?
1,What are the symptoms of Dysautonomia like disorder ?
1,What are the symptoms of Dyschromatosis universalis hereditaria ?
1,What are the symptoms of Dysequilibrium syndrome ?
1,What are the symptoms of Dyskeratosis congenita autosomal dominant ?
1,What are the symptoms of Dyskeratosis congenita autosomal recessive ?
1,What are the symptoms of Dyssegmental dysplasia Silverman-Handmaker type ?
1,What are the symptoms of Dyssynergia cerebellaris myoclonica ?
1,What are the symptoms of Dystelephalangy ?
1,What are the symptoms of Dystonia 1 ?
1,What are the symptoms of Dystonia 11 ?
1,What are the symptoms of Dystonia 16 ?
1,What are the symptoms of Dystonia 18 ?
1,What are the symptoms of Dystonia 19 ?
1,"What are the symptoms of Dystonia 2, torsion, autosomal recessive ?"
1,"What are the symptoms of Dystonia 3, torsion, X-linked ?"
1,"What are the symptoms of Dystonia 5, Dopa-responsive type ?"
1,"What are the symptoms of Dystonia 6, torsion ?"
1,"What are the symptoms of Dystonia 7, torsion ?"
1,What is (are) Dystonia 8 ?
1,What is (are) Dystrophic epidermolysis bullosa ?
1,What is (are) Eales disease ?
1,What is (are) Early Infantile Epileptic Encephalopathy ?
1,What are the symptoms of Early infantile epileptic encephalopathy 25 ?
1,What is (are) Early infantile epileptic encephalopathy 4 ?
1,"What are the symptoms of Early-onset myopathy, areflexia, respiratory distress and dysphagia ?"
1,"What is (are) Early-onset, autosomal dominant Alzheimer disease ?"
1,What is (are) Ebstein's anomaly ?
1,What are the symptoms of Ectodermal dysplasia adrenal cyst ?
1,What are the symptoms of Ectodermal dysplasia mental retardation syndactyly ?
1,What are the symptoms of Ectodermal dysplasia skin fragility syndrome ?
1,What are the symptoms of Ectodermal dysplasia with natal teeth Turnpenny type ?
1,"What are the symptoms of Ectodermal dysplasia, hidrotic, Christianson-Fourie type ?"
1,What are the symptoms of Ectopia pupillae ?
1,What are the symptoms of Ectrodactyly and ectodermal dysplasia without cleft lip/palate ?
1,What are the symptoms of Ectrodactyly cleft palate syndrome ?
1,What are the symptoms of Ectrodactyly polydactyly ?
1,What is (are) EEC syndrome ?
1,What is (are) Ehlers-Danlos syndrome ?
1,What are the symptoms of Ehlers-Danlos syndrome with periventricular heterotopia ?
1,"What is (are) Ehlers-Danlos syndrome, dermatosparaxis type ?"
1,"What is (are) Ehlers-Danlos syndrome, kyphoscoliosis type ?"
1,"What are the symptoms of Ehlers-Danlos syndrome, periodontitis type ?"
1,"What is (are) Ehlers-Danlos syndrome, progeroid type ?"
1,"What are the symptoms of Ehlers-Danlos syndrome, spondylocheirodysplastic type ?"
1,"What is (are) Ehlers-Danlos syndrome, vascular type ?"
1,What are the symptoms of Ehlers-Danlos-like syndrome due to tenascin-X deficiency ?
1,What is (are) Eisenmenger syndrome ?
1,What are the symptoms of Ellis Yale Winter syndrome ?
1,What is (are) Ellis-Van Creveld syndrome ?
1,What is (are) Emanuel syndrome ?
1,What is (are) Embryonal carcinoma ?
1,"What is (are) Emery-Dreifuss muscular dystrophy, dominant type ?"
1,"What is (are) Emery-Dreifuss muscular dystrophy, X-linked ?"
1,What is (are) Empty sella syndrome ?
1,What is (are) Encephalitis lethargica ?
1,What is (are) Encephalocele ?
1,What are the symptoms of Encephalocraniocutaneous lipomatosis ?
1,What are the symptoms of Encephalomyopathy ?
1,What is (are) Endometrial stromal sarcoma ?
1,What is (are) Enthesitis-related juvenile idiopathic arthritis ?
1,What is (are) Eosinophilic enteropathy ?
1,What is (are) Eosinophilic fasciitis ?
1,What are the symptoms of Epidermolysa bullosa simplex with muscular dystrophy ?
1,What is (are) Epidermolysis bullosa ?
1,What is (are) Epidermolysis bullosa acquisita ?
1,"What are the symptoms of Epidermolysis bullosa simplex, Dowling-Meara type ?"
1,"What is (are) Epidermolysis bullosa simplex, generalized ?"
1,"What are the symptoms of Epidermolysis bullosa simplex, localized ?"
1,"What are the symptoms of Epidermolysis bullosa simplex, Ogna type ?"
1,"What are the symptoms of Epidermolysis bullosa, late-onset localized junctional, with mental retardation ?"
1,"What are the symptoms of Epidermolysis bullosa, lethal acantholytic ?"
1,What is (are) Epidermolytic ichthyosis ?
1,What are the symptoms of Epilepsy juvenile absence ?
1,What are the symptoms of Epilepsy occipital calcifications ?
1,What are the symptoms of Epilepsy progressive myoclonic type 3 ?
1,"What are the symptoms of Epilepsy, benign occipital ?"
1,What are the symptoms of Epiphyseal dysplasia hearing loss dysmorphism ?
1,What are the symptoms of Epiphyseal dysplasia multiple with early-onset diabetes mellitus ?
1,What is (are) Episodic ataxia ?
1,What are the symptoms of Episodic ataxia with nystagmus ?
1,What is (are) Epithelial basement membrane corneal dystrophy ?
1,What is (are) Epithelioid sarcoma ?
1,What is (are) Erdheim-Chester disease ?
1,What is (are) Erythema multiforme ?
1,"What is (are) Erythema nodosum, idiopathic ?"
1,What are the symptoms of Erythroderma lethal congenital ?
1,What is (are) Erythromelalgia ?
1,What is (are) Erythropoietic protoporphyria ?
1,"What are the symptoms of Escobar syndrome, type B ?"
1,What is (are) Essential tremor ?
1,What is (are) Esthesioneuroblastoma ?
1,What is (are) Ewing sarcoma ?
1,What causes Ewing's family of tumors ?
